Current Real Time,Time Elapsed (sec),Local Server Time,Remote Est Time,Diff
5460291750,240.86,243107084,243113151,6067
5460492904,241.06,243308238,,#N/A
5460992905,241.56,243808239,,#N/A
5461293189,241.86,244108523,244104168,-4355
5461492906,242.06,244308239,,#N/A
5461992907,242.56,244808240,,#N/A
5462296122,242.86,245111456,245108012,-3444
5462492908,243.06,245308242,,#N/A
5462992910,243.56,245808243,,#N/A
5463299166,243.87,246114499,246111004,-3495
5463492911,244.06,246308244,,#N/A
5463992912,244.56,246808245,,#N/A
5464302173,244.87,247117507,247113828,-3679
5464492915,245.06,247308249,,#N/A
5464992917,245.56,247808250,,#N/A
5465304759,245.87,248120093,248116326,-3767
5465492918,246.06,248308252,,#N/A
5465992920,246.56,248808253,,#N/A
5466308231,246.87,249123565,249119582,-3983
5466492923,247.06,249308257,,#N/A
5466992924,247.56,249808257,,#N/A
5467310009,247.88,250125343,250120899,-4444
5467492926,248.06,250308259,,#N/A
5467992927,248.56,250808260,,#N/A
5468313288,248.88,251128622,251124750,-3872
5468492928,249.06,251308261,,#N/A
5468992929,249.56,251808262,,#N/A
5469316130,249.88,252131464,252127575,-3889
5469492930,250.06,252308264,,#N/A
5469992931,250.56,252808264,,#N/A
5470319464,250.89,253134798,253131141,-3657
5470492933,251.06,253308266,,#N/A
5470992935,251.56,253808268,,#N/A
5471322660,251.89,254137994,254134205,-3789
5471492936,252.06,254308270,,#N/A
5471992938,252.56,254808272,,#N/A
5472325744,252.89,255141077,255137066,-4011
5472492945,253.06,255308280,,#N/A
5472992950,253.56,255808283,,#N/A
5473329099,253.9,256144432,256140764,-3668
5473492951,254.06,256308284,,#N/A
5473992952,254.56,256808285,,#N/A
5474332184,254.9,257147518,257143562,-3956
5474492953,255.06,257308286,,#N/A
5474992954,255.56,257808288,,#N/A
5475335019,255.9,258150353,258146469,-3884
5475492955,256.06,258308288,,#N/A
5475992957,256.56,258808290,,#N/A
5476337910,256.9,259153244,259149372,-3872
5476492958,257.06,259308292,,#N/A
5476992959,257.56,259808292,,#N/A
5477340436,257.91,260155769,260151754,-4015
5477492960,258.06,260308293,,#N/A
5477992961,258.56,260808294,,#N/A
5478348419,258.91,261163753,261157131,-6622
5478493112,259.06,261308445,,#N/A
5478993113,259.56,261808446,,#N/A
5479351288,259.92,262166621,262162741,-3880
5479493115,260.06,262308449,,#N/A
5479993117,260.56,262808451,,#N/A
5480354231,260.92,263169565,263165582,-3983
5480493119,261.06,263308452,,#N/A
5480993120,261.56,263808453,,#N/A
5481357558,261.92,264172892,264168484,-4408
5481493122,262.06,264308455,,#N/A
5481993124,262.56,264808458,,#N/A
5482361026,262.93,265176360,265172272,-4088
5482493126,263.06,265308459,,#N/A
5482993127,263.56,265808460,,#N/A
5483364744,263.93,266180077,266176009,-4068
5483493129,264.06,266308462,,#N/A
5483993131,264.56,266808464,,#N/A
5484367874,264.93,267183208,267179262,-3946
5484493133,265.06,267308467,,#N/A
5484993134,265.56,267808467,,#N/A
5485371149,265.94,268186483,268182079,-4404
5485493135,266.06,268308469,,#N/A
5485993136,266.56,268808470,,#N/A
5486374311,266.94,269189645,269185497,-4148
5486493138,267.06,269308471,,#N/A
5486993186,267.56,269808519,,#N/A
5487377292,267.94,270192626,270188126,-4500
5487493188,268.06,270308521,,#N/A
5487993189,268.56,270808523,,#N/A
5488381087,268.95,271196421,271192099,-4322
5488493190,269.06,271308524,,#N/A
5488993191,269.56,271808525,,#N/A
5489384026,269.95,272199360,272195185,-4175
5489493192,270.06,272308526,,#N/A
5489993195,270.56,272808529,,#N/A
5490386887,270.95,273202220,273198048,-4172
5490493197,271.06,273308530,,#N/A
5490993198,271.56,273808532,,#N/A
5491390569,271.96,274205903,274201515,-4388
5491493199,272.06,274308532,,#N/A
5491993200,272.56,274808533,,#N/A
5492393448,272.96,275208781,275204458,-4323
5492493201,273.06,275308535,,#N/A
5492993202,273.56,275808535,,#N/A
5493397179,273.96,276212513,276208593,-3920
5493493203,274.06,276308537,,#N/A
5493993206,274.56,276808539,,#N/A
5494399915,274.97,277215250,277210702,-4548
5494493207,275.06,277308541,,#N/A
5494993209,275.56,277808542,,#N/A
5495402885,275.97,278218219,278213853,-4366
5495493211,276.06,278308545,,#N/A
5495993213,276.56,278808546,,#N/A
5496406091,276.97,279221424,279217260,-4164
5496493214,277.06,279308548,,#N/A
5496993215,277.56,279808548,,#N/A
5497411921,277.98,280227255,280224317,-2938
5497493216,278.06,280308549,,#N/A
5497993217,278.56,280808551,,#N/A
5498414152,278.98,281229486,281224501,-4985
5498493218,279.06,281308551,,#N/A
5498993219,279.56,281808552,,#N/A
5499417087,279.98,282232421,282228044,-4377
5499493221,280.06,282308555,,#N/A
5499993223,280.56,282808557,,#N/A
5500420163,280.99,283235497,283231112,-4385
5500493225,281.06,283308558,,#N/A
5500993227,281.56,283808561,,#N/A
5501597253,282.16,284412587,284321311,#N/A
5501597831,282.16,284413165,,#N/A
5502097833,282.66,284913166,,#N/A
5502600092,283.17,285415425,285410744,-4681
5502600099,283.17,285415433,,#N/A
5503100100,283.67,285915433,,#N/A
5503604116,284.17,286419450,286415427,-4023
5503604193,284.17,286419527,,#N/A
5504104195,284.67,286919528,,#N/A
5504607263,285.17,287422597,287418225,-4372
5504607272,285.17,287422605,,#N/A
5505107273,285.67,287922606,,#N/A
5505610414,286.18,288425747,288420948,-4799
5505610422,286.18,288425755,,#N/A
5506110423,286.68,288925756,,#N/A
5506610424,287.18,289425758,,#N/A
5506613092,287.18,289428427,289423891,-4536
5507110426,287.68,289925759,,#N/A
5507610427,288.18,290425761,,#N/A
5507616345,288.18,290431678,290427337,-4341
5508110428,288.68,290925761,,#N/A
5508610430,289.18,291425764,,#N/A
5508620252,289.19,291435586,291431295,-4291
5509110431,289.68,291925765,,#N/A
5509610432,290.18,292425766,,#N/A
5509628166,290.19,292443501,292441352,-2149
5510110490,290.68,292925824,,#N/A
5510610492,291.18,293425825,,#N/A
5510631034,291.2,293446368,293441102,-5266
5511110493,291.68,293925826,,#N/A
5511610494,292.18,294425828,,#N/A
5511632811,292.2,294448144,294442841,-5303
5512110495,292.68,294925828,,#N/A
5512610496,293.18,295425830,,#N/A
5512635606,293.2,295450939,295446280,-4659
5513110497,293.68,295925830,,#N/A
5513610501,294.18,296425834,,#N/A
5513638708,294.2,296454042,296449415,-4627
5514110502,294.68,296925836,,#N/A
5514610504,295.18,297425838,,#N/A
5514642883,295.21,297458217,297452891,-5326
5515110506,295.68,297925840,,#N/A
5515610508,296.18,298425841,,#N/A
5515645234,296.21,298460568,298455587,-4981
5516110510,296.68,298925844,,#N/A
5516610512,297.18,299425845,,#N/A
5516647448,297.21,299462782,299457376,-5406
5517110513,297.68,299925846,,#N/A
5517610514,298.18,300425847,,#N/A
5517707666,298.27,300522999,300546208,23209
5518110516,298.68,300925849,,#N/A
5518610517,299.18,301425850,,#N/A
5518710398,299.28,301525732,301520977,-4755
5519110518,299.68,301925851,,#N/A
5519610520,300.18,302425854,,#N/A
5519713950,300.28,302529284,302524462,-4822
5520110523,300.68,302925856,,#N/A
5520610524,301.18,303425857,,#N/A
5520716901,301.28,303532235,303527588,-4647
5521110525,301.68,303925859,,#N/A
5521610526,302.18,304425859,,#N/A
5521718627,302.28,304533961,304528832,-5129
5522110527,302.68,304925860,,#N/A
5522610540,303.18,305425875,,#N/A
5522720141,303.29,305535474,305530128,-5346
5523110541,303.68,305925875,,#N/A
5523610543,304.18,306425876,,#N/A
5523722677,304.29,306538011,306533159,-4852
5524110544,304.68,306925877,,#N/A
5524610546,305.18,307425879,,#N/A
5524725616,305.29,307540949,307536088,-4861
5525110548,305.68,307925882,,#N/A
5525610550,306.18,308425883,,#N/A
5525730149,306.3,308545483,308540753,-4730
5526110552,306.68,308925885,,#N/A
5526610558,307.18,309425891,,#N/A
5526733356,307.3,309548689,309543781,-4908
5527110561,307.68,309925894,,#N/A
5527610565,308.18,310425898,,#N/A
5527735009,308.3,310550342,310545024,-5318
5528110566,308.68,310925899,,#N/A
5528610567,309.18,311425901,,#N/A
5528736504,309.3,311551838,311546424,-5414
5529110568,309.68,311925901,,#N/A
5529610570,310.18,312425903,,#N/A
5529739789,310.31,312555123,312549849,-5274
5530110571,310.68,312925904,,#N/A
5530610572,311.18,313425905,,#N/A
5530750764,311.32,313566098,313565160,-938
5531110574,311.68,313925908,,#N/A
5531610575,312.18,314425909,,#N/A
5531753474,312.32,314568808,314563790,-5018
5532110577,312.68,314925911,,#N/A
5532610578,313.18,315425912,,#N/A
5532757440,313.32,315572773,315568162,-4611
5533110580,313.68,315925913,,#N/A
5533610582,314.18,316425915,,#N/A
5533761305,314.33,316576638,316572182,-4456
5534110584,314.68,316925918,,#N/A
5534610585,315.18,317425919,,#N/A
5534765135,315.33,317580468,317575831,-4637
5535110586,315.68,317925919,,#N/A
5535610587,316.18,318425921,,#N/A
5535768871,316.34,318584204,318579240,-4964
5536110589,316.68,318925922,,#N/A
5536610590,317.18,319425923,,#N/A
5536771770,317.34,319587104,319582036,-5068
5537110592,317.68,319925925,,#N/A
5537610593,318.18,320425927,,#N/A
5537774766,318.34,320590100,320584985,-5115
5538110594,318.68,320925927,,#N/A
5538610598,319.18,321425932,,#N/A
5538776970,319.34,321592305,321586542,-5763
5539110599,319.68,321925932,,#N/A
5539610600,320.18,322425933,,#N/A
5539780946,320.35,322596280,322591729,-4551
5540110602,320.68,322925935,,#N/A
5540610604,321.18,323425937,,#N/A
5540782664,321.35,323597998,323592148,-5850
5541110605,321.68,323925939,,#N/A
5541610606,322.18,324425940,,#N/A
5541785280,322.35,324600613,324595393,-5220
5542110608,322.68,324925941,,#N/A
5542610609,323.18,325425943,,#N/A
5542788616,323.35,325603949,325598654,-5295
5543110619,323.68,325925952,,#N/A
5543610620,324.18,326425953,,#N/A
5543791710,324.36,326607044,326601555,-5489
5544110621,324.68,326925954,,#N/A
5544610622,325.18,327425956,,#N/A
5544794740,325.36,327610073,327605023,-5050
5545110624,325.68,327925957,,#N/A
5545610625,326.18,328425958,,#N/A
5545797682,326.36,328613016,328607774,-5242
5546110626,326.68,328925960,,#N/A
5546610627,327.18,329425960,,#N/A
5546800543,327.37,329615877,329610638,-5239
5547110629,327.68,329925962,,#N/A
5547610632,328.18,330425965,,#N/A
5547802325,328.37,330617659,330611720,-5939
5548110634,328.68,330925968,,#N/A
5548610635,329.18,331425968,,#N/A
5548805942,329.37,331621276,331615694,-5582
5549110637,329.68,331925970,,#N/A
5549610641,330.18,332425974,,#N/A
5549808935,330.38,332624269,332619032,-5237
5550110642,330.68,332925975,,#N/A
5550610644,331.18,333425977,,#N/A
5550812364,331.38,333627698,333622153,-5545
5551110647,331.68,333925980,,#N/A
5551610648,332.18,334425981,,#N/A
5551816631,332.38,334631965,334627025,-4940
5552110649,332.68,334925983,,#N/A
5552610650,333.18,335425984,,#N/A
5552819536,333.39,335634870,335629456,-5414
5553110652,333.68,335925985,,#N/A
5553610654,334.18,336425987,,#N/A
5553822920,334.39,336638253,336632643,-5610
5554110656,334.68,336925989,,#N/A
5554610658,335.18,337425991,,#N/A
5554825647,335.39,337640981,337635581,-5400
5555110663,335.68,337925996,,#N/A
5555610664,336.18,338425997,,#N/A
5555827232,336.39,338642565,338636479,-6086
5556110665,336.68,338925998,,#N/A
5556610666,337.18,339426000,,#N/A
5556830913,337.4,339646246,339640571,-5675
5557110667,337.68,339926000,,#N/A
5557610668,338.18,340426001,,#N/A
5557834135,338.4,340649469,340643577,-5892
5558110669,338.68,340926002,,#N/A
5558610671,339.18,341426004,,#N/A
5558853251,339.42,341668585,341670913,2328
5559110672,339.68,341926005,,#N/A
5559610673,340.18,342426006,,#N/A
5559855962,340.42,342671296,342665865,-5431
5560110675,340.68,342926008,,#N/A
5560610677,341.18,343426010,,#N/A
5560858292,341.42,343673625,343668103,-5522
5561110678,341.68,343926012,,#N/A
5561610679,342.18,344426012,,#N/A
5561861123,342.43,344676457,344670867,-5590
5562110681,342.68,344926014,,#N/A
5562610683,343.18,345426016,,#N/A
5562863118,343.43,345678452,345672517,-5935
5563110684,343.68,345926018,,#N/A
5563610685,344.18,346426019,,#N/A
5563866548,344.43,346681882,346675979,-5903
5564110686,344.68,346926019,,#N/A
5564610687,345.18,347426020,,#N/A
5564867983,345.43,347683317,347677221,-6096
5565110688,345.68,347926021,,#N/A
5565610691,346.18,348426024,,#N/A
5565892529,346.46,348707864,348713088,5224
5566110693,346.68,348926026,,#N/A
5566610694,347.18,349426027,,#N/A
5566895154,347.46,349710487,349703942,-6545
5567110695,347.68,349926028,,#N/A
5567610697,348.18,350426030,,#N/A
5567897743,348.46,350713076,350707391,-5685
5568110698,348.68,350926032,,#N/A
5568610700,349.18,351426033,,#N/A
5568938338,349.5,351753672,351766646,12974
5569110702,349.68,351926035,,#N/A
5569610703,350.18,352426036,,#N/A
5569941370,350.51,352756703,352751147,-5556
5570110704,350.68,352926037,,#N/A
5570610705,351.18,353426038,,#N/A
5570944258,351.51,353759592,353753910,-5682
5571110706,351.68,353926039,,#N/A
5571610708,352.18,354426041,,#N/A
5571947467,352.51,354762801,354756711,-6090
5572110709,352.68,354926042,,#N/A
5572610710,353.18,355426043,,#N/A
5572950714,353.52,355766047,355760617,-5430
5573110711,353.68,355926045,,#N/A
5573610981,354.18,356426316,,#N/A
5573955322,354.52,356770655,356763244,-7411
5574114519,354.68,356929853,,#N/A
5574614521,355.18,357429855,,#N/A
5574958191,355.52,357773524,357767714,-5810
5575114523,355.68,357929856,,#N/A
5575614525,356.18,358429858,,#N/A
5575960816,356.53,358776150,358770495,-5655
5576114527,356.68,358929860,,#N/A
5576614528,357.18,359429862,,#N/A
5576963884,357.53,359779218,359772934,-6284
5577114529,357.68,359929863,,#N/A
5577614530,358.18,360429863,,#N/A
5577967000,358.53,360782333,360776316,-6017
5578114531,358.68,360929864,,#N/A
5578614533,359.18,361429866,,#N/A
5578970715,359.54,361786049,361780142,-5907
5579114568,359.68,361929902,,#N/A
5579614570,360.18,362429903,,#N/A
5579973827,360.54,362789160,362783411,-5749
5580114571,360.68,362929904,,#N/A
5580614572,361.18,363429905,,#N/A
5580976416,361.54,363791750,363785878,-5872
5581114573,361.68,363929907,,#N/A
5581614575,362.18,364429908,,#N/A
5581979185,362.55,364794519,364788629,-5890
5582114577,362.68,364929910,,#N/A
5582614578,363.18,365429911,,#N/A
5582982465,363.55,365797798,365791680,-6118
5583114580,363.68,365929914,,#N/A
5583614581,364.18,366429914,,#N/A
5583985494,364.55,366800827,366794979,-5848
5584114582,364.68,366929916,,#N/A
5584614583,365.18,367429916,,#N/A
5584988595,365.55,367803929,367797954,-5975
5585114584,365.68,367929917,,#N/A
5585614643,366.18,368429977,,#N/A
5585991417,366.56,368806750,368800813,-5937
5586114644,366.68,368929977,,#N/A
5586614656,367.18,369429990,,#N/A
5587013259,367.58,369828593,369831504,2911
5587114657,367.68,369929990,,#N/A
5587614658,368.18,370429991,,#N/A
5588016188,368.58,370831522,370825547,-5975
5588114659,368.68,370929992,,#N/A
5588614661,369.18,371429994,,#N/A
5589017567,369.58,371832901,371826322,-6579
5589114662,369.68,371929995,,#N/A
5589614663,370.18,372429997,,#N/A
5590020021,370.59,372835355,372829100,-6255
5590114665,370.68,372929998,,#N/A
5590614666,371.18,373430000,,#N/A
5591021711,371.59,373837044,373830346,-6698
5591114668,371.68,373930002,,#N/A
5591614670,372.18,374430003,,#N/A
5592024794,372.59,374840128,374833922,-6206
5592114672,372.68,374930005,,#N/A
5592614674,373.18,375430007,,#N/A
5593028207,373.59,375843541,375837897,-5644
5593114675,373.68,375930009,,#N/A
5593614678,374.18,376430012,,#N/A
5594054393,374.62,376869726,376873548,3822
5594114679,374.68,376930012,,#N/A
5594615235,375.18,377430568,,#N/A
5595058935,375.63,377874269,377867635,-6634
5595115236,375.68,377930569,,#N/A
5595615240,376.18,378430574,,#N/A
5596062543,376.63,378877877,378871415,-6462
5596115241,376.68,378930574,,#N/A
5596615243,377.18,379430577,,#N/A
5597066715,377.63,379882048,379874327,-7721
5597115247,377.68,379930581,,#N/A
5597615286,378.18,380430620,,#N/A
5598069490,378.64,380884824,380878712,-6112
5598115287,378.68,380930620,,#N/A
5598615289,379.18,381430622,,#N/A
5599073157,379.64,381888490,381881875,-6615
5599115291,379.68,381930624,,#N/A
5599615292,380.18,382430625,,#N/A
5600076267,380.64,382891601,382885452,-6149
5600115294,380.68,382930627,,#N/A
5600615295,381.18,383430629,,#N/A
5601092644,381.66,383907978,383908681,703
5601115297,381.68,383930631,,#N/A
5601615298,382.18,384430631,,#N/A
5602095515,382.66,384910848,384904637,-6211
5602115299,382.68,384930632,,#N/A
5602615300,383.18,385430633,,#N/A
5603096816,383.66,385912150,385905365,-6785
5603115301,383.68,385930635,,#N/A
5603615302,384.18,386430635,,#N/A
5604099670,384.67,386915003,386908738,-6265
5604115303,384.68,386930636,,#N/A
5604615304,385.18,387430637,,#N/A
5605102533,385.67,387917867,387911519,-6348
5605115305,385.68,387930638,,#N/A
5605615306,386.18,388430639,,#N/A
5606105697,386.67,388921030,388914634,-6396
5606115307,386.68,388930640,,#N/A
5606615311,387.18,389430645,,#N/A
5607108326,387.67,389923660,389917341,-6319
5607115312,387.68,389930645,,#N/A
5607615314,388.18,390430648,,#N/A
5608110266,388.68,390925600,390918644,-6956
5608115316,388.68,390930649,,#N/A
5608615318,389.18,391430651,,#N/A
5609112546,389.68,391927879,391920528,-7351
5609115319,389.68,391930653,,#N/A
5609615321,390.18,392430654,,#N/A
5610114291,390.68,392929624,392922586,-7038
5610115322,390.68,392930656,,#N/A
5610615323,391.18,393430657,,#N/A
5611117400,391.68,393932733,393926317,-6416
5611117407,391.68,393932740,,#N/A
5611617408,392.18,394432741,,#N/A
5612120941,392.69,394936275,394929543,-6732
5612120966,392.69,394936299,,#N/A
5612620968,393.19,395436302,,#N/A
5613123869,393.69,395939202,395932648,-6554
5613123878,393.69,395939212,,#N/A
5613623880,394.19,396439213,,#N/A
5614125945,394.69,396941279,396934141,-7138
5614125952,394.69,396941286,,#N/A
5614625954,395.19,397441287,,#N/A
5615129884,395.7,397945218,397938793,-6425
5615129893,395.7,397945227,,#N/A
5615629895,396.2,398445228,,#N/A
5616133186,396.7,398948519,398941736,-6783
5616133193,396.7,398948526,,#N/A
5616633195,397.2,399448529,,#N/A
5617136232,397.7,399951565,399945186,-6379
5617136271,397.7,399951605,,#N/A
5617636272,398.2,400451606,,#N/A
5618139107,398.71,400954441,400947954,-6487
5618139116,398.71,400954449,,#N/A
5618639118,399.21,401454451,,#N/A
5619140739,399.71,401956073,401948874,-7199
5619140746,399.71,401956080,,#N/A
5619640748,400.21,402456081,,#N/A
5620143980,400.71,402959314,402952686,-6628
5620143987,400.71,402959321,,#N/A
5620643989,401.21,403459323,,#N/A
5621147026,401.71,403962359,403955863,-6496
5621147033,401.71,403962366,,#N/A
5621647160,402.21,404462495,,#N/A
